,name,price,discount
140,Cat Hex,99.900,20% marcos + cristales
141,Gucci GG1159O,300.000,20% marcos + cristales
142,Harper HA1075,43.900,25% marcos + cristales
143,Kalani KA1038,76.900,25% marcos + cristales
144,Harper HA1004,54.900,25% marcos + cristales
145,Lucca LU1002,32.900,25% marcos + cristales
146,Lucca LU1006,32.900,25% marcos + cristales
147,Polaroid PLD482,76.900,20% marcos + cristales
148,Harper HA1078,43.900,25% marcos + cristales
149,Kalani KA1045,76.900,25% marcos + cristales
150,Harper HA1069,43.900,25% marcos + cristales
151,Lacoste L2889,99.900,20% marcos + cristales
152,Under Armour UA5043,109.900,20% marcos + cristales
153,Prada  0PR14WV,211.900,20% marcos + cristales
154,Unofficial Juvenil UNOT0045,0,Marcos Gratis
155,Unofficial UNOM0064,0,Marcos Gratis
156,Miraflex 0MF4002,44.900,20% marcos + cristales
157,Kalani KA1044,76.900,25% marcos + cristales
158,Hugo HG1209,144.900,20% marcos + cristales
159,Guess GU2872,150.900,20% marcos + cristales
160,Cat Inlay,99.900,20% marcos + cristales
161,Harper HA1018,54.900,25% marcos + cristales
162,Lucca LU1019,32.900,25% marcos + cristales
163,Lucca LU1025,32.900,25% marcos + cristales
164,DbyD DBOM5047,43.900,25% marcos + cristales
165,Lucca LU1001,32.900,25% marcos + cristales
166,Carrera  C8863,139.900,20% marcos + cristales
167,Adidas OR5014,114.900,20% marcos + cristales
168,Kalani KA1041,76.900,25% marcos + cristales
169,RayBan 0RX3717V,148.900,20% marcos + cristales
170,Nike 7037,99.900,20% marcos + cristales
171,Hugo HG 1201,129.900,20% marcos + cristales
172,Kalani KA1057,65.900,25% marcos + cristales
173,Unofficial UNOM0236,0,Marcos Gratis
174,Polaroid D477,85.900,20% marcos + cristales
175,Harper HA1064,43.900,25% marcos + cristales
176,Nike 7128,99.900,20% marcos + cristales
177,Unofficial Kids UNOK5066,0,Marcos Gratis
178,Oakley 0OX8178,113.900,20% marcos + cristales
179,Persol 0PO3301V,208.900,20% marcos + cristales
180,Lucca LU1011,32.900,25% marcos + cristales
181,Kalani KA1036,76.900,25% marcos + cristales
182,Kalani KA1011,65.900,25% marcos + cristales
183,Dolce and Gabbana 0DG3372,230.900,20% marcos + cristales
184,Kalani KA1012,65.900,25% marcos + cristales
185,Kalani KA1010,65.900,25% marcos + cristales
186,Giacomo GI1001,76.900,25% marcos + cristales
187,Karun KAOF0083,84.900,20% marcos + cristales
188,Harper HA1015,54.900,25% marcos + cristales
189,THilfigr TH 1616/RE,125.900,20% marcos + cristales
190,Harper HA1067,43.900,25% marcos + cristales
191,Giacomo GI1007,76.900,25% marcos + cristales
192,Seen Kids SNK08,0,Marcos Gratis
193,Harper HA1003,43.900,25% marcos + cristales
194,Harper HA1123,54.900,25% marcos + cristales
195,Lucca LU1024,32.900,25% marcos + cristales
196,Persol 0PO3337V,222.900,20% marcos + cristales
197,Polaroid PLD488,64.900,20% marcos + cristales
198,Polaroid PLD D460/G,83.900,20% marcos + cristales
199,Polaroid PLD D482,76.900,20% marcos + cristales
200,Lucca LU1013,32.900,25% marcos + cristales
201,Harper HA1110,54.900,25% marcos + cristales
202,Kalani KA1060,65.900,25% marcos + cristales
203,Boss 1437,184.900,20% marcos + cristales
204,Kalani KA1039,76.900,25% marcos + cristales
205,Prada 0PRA10V,290.900,20% marcos + cristales
206,Lacoste L2603ND,99.900,20% marcos + cristales
207,CKJeans CKJ492AF,99.900,20% marcos + cristales
208,Harper HA1055,43.900,25% marcos + cristales
209,Fossil FOS 7155/G,129.900,20% marcos + cristales
210,Harper HA1016,54.900,25% marcos + cristales
211,Kalani KA1060,65.900,25% marcos + cristales
212,Miraflex Baby one 1-2 años,54.900,20% marcos + cristales
213,Unoffic UNOM0300,0,Marcos Gratis
214,Unoffic UNOM0300,0,Marcos Gratis
215,Harper HA1123,54.900,25% marcos + cristales
216,Harper HA1124,54.900,25% marcos + cristales
217,Miraflex 0MF4005,49.900,20% marcos + cristales
218,Miraflex 0MF4002,44.900,20% marcos + cristales
219,Rayban 0RX7225,126.900,20% marcos + cristales
220,Harper HA1011,43.900,25% marcos + cristales
221,Harper HA1007,43.900,25% marcos + cristales
222,Harper HA1006,43.900,25% marcos + cristales
223,Prada  0PR01WV,230.900,20% marcos + cristales
224,Polaroid PLD D485,90.900,20% marcos + cristales
225,Fossil FOS 7064,96.900,20% marcos + cristales
226,Carrera Juvenil 2012T,113.900,20% marcos + cristales
227,Arnette 0AN7208,60.900,20% marcos + cristales
228,CAT GANISTER004,94.900,20% marcos + cristales
229,Nike 7117,99.900,20% marcos + cristales
230,Giacomo GI1003,76.900,25% marcos + cristales
231,Kalani KA1045,76.900,25% marcos + cristales
232,Giacomo GI1005,76.900,25% marcos + cristales
233,Kalani KA1058,65.900,25% marcos + cristales
234,Miraflex New baby 3,54.900,20% marcos + cristales
235,Kalani KA1058,65.900,25% marcos + cristales
236,Nike 7245,99.900,20% marcos + cristales
237,Giacomo GI1001,76.900,25% marcos + cristales
238,Giacomo GI1010,76.900,25% marcos + cristales
239,Harper HA1062,43.900,25% marcos + cristales
240,Miraflex 0MF4002,44.900,20% marcos + cristales
241,Harper HA1126,54.900,25% marcos + cristales
242,Adidas SP5045,94.900,20% marcos + cristales
243,Harper Juvenil HA1304,54.900,25% marcos + cristales
244,Harper HA1013,43.900,25% marcos + cristales
245,Harper HA1010,43.900,25% marcos + cristales
246,Persol 0PO3329V,268.900,20% marcos + cristales
247,Polaroid PLD D453,73.900,20% marcos + cristales
248,Giacomo GI1010,76.900,25% marcos + cristales
249,Kalani KA1010,65.900,25% marcos + cristales
250,Giacomo GI1006,76.900,25% marcos + cristales
251,Under Armour UA 5006/G,134.900,20% marcos + cristales
252,Emporio 0EA3227,131.900,20% marcos + cristales
253,Persol 0PO3296V,198.900,20% marcos + cristales
254,Emporio 0EA3194,131.900,20% marcos + cristales
255,Fossil FOS 6061,84.900,20% marcos + cristales
256,Kalani KA1008,65.900,25% marcos + cristales
257,Harper HA1013,54.900,25% marcos + cristales
258,Miraflex 0MF4001,44.900,20% marcos + cristales
259,Carrera C308,119.900,20% marcos + cristales
260,Prada  0PR14WV,211.900,20% marcos + cristales
261,Kalani KA1056,65.900,25% marcos + cristales
262,Adidas SP5048,94.900,20% marcos + cristales
263,Giacomo GI1008,76.900,25% marcos + cristales
264,Fossil FOS 7014,95.900,20% marcos + cristales
265,Miraflex 0MF4001,44.900,20% marcos + cristales
266,Harper HA1061,43.900,25% marcos + cristales
267,Kalani KA1059,65.900,25% marcos + cristales
268,Giacomo GI1020,76.900,25% marcos + cristales
269,Harper HA1072,43.900,25% marcos + cristales
270,Under Armour UA 5000/G,129.900,20% marcos + cristales
271,Fossil FOS7154/G,129.900,20% marcos + cristales
272,Unofficial Kids UNOK5050,0,Marcos Gratis
273,GVBaby GBJK02,0,Marcos Gratis
274,Unoffic Kids UNOK0013,0,Marcos Gratis
275,Unoffic UNOM0052,0,Marcos Gratis
276,Rayban 0RX0298V,148.900,20% marcos + cristales
277,Harper HA1004,43.900,25% marcos + cristales
278,Rayban 0RY9078V,60.900,20% marcos + cristales
279,Harper HA1005,43.900,25% marcos + cristales
280,Polaroid PLD D462,76.900,20% marcos + cristales
281,Fossil FOS7148,104.900,20% marcos + cristales
282,Giacomo GI1006,76.900,25% marcos + cristales
283,THilfigr TH 1636,126.900,20% marcos + cristales
284,Kalani KA1001,65.900,25% marcos + cristales
285,Lacoste L2254,99.900,20% marcos + cristales
286,CAT CAT3002,94.900,20% marcos + cristales
287,Arnette 0AN6135,84.900,20% marcos + cristales
288,Harper HA1012,54.900,25% marcos + cristales
289,Carrera C8830/V,132.900,20% marcos + cristales
290,Prada  0PR16MV,181.900,20% marcos + cristales
291,Giacomo GI1012,76.900,25% marcos + cristales
292,Hugo HG1199,140.900,20% marcos + cristales
293,Hugo HG1210,144.900,20% marcos + cristales
294,Fossil FOS 7127,99.900,20% marcos + cristales
295,Kalani KA1056,65.900,25% marcos + cristales
296,Harper HA1065,43.900,25% marcos + cristales
297,Fossil FOS 6016,91.900,20% marcos + cristales
298,Prada  0PR15YV,270.900,20% marcos + cristales
299,Carrera CARRERA 175 086 55/17,130.900,20% marcos + cristales
300,Miraflex New baby 4,59.900,20% marcos + cristales
301,THilfigr TH 1594 ,149.900,20% marcos + cristales
302,Harper HA1128,54.900,25% marcos + cristales
303,Harper HA1009,43.900,25% marcos + cristales
304,Harper HA1001,43.900,25% marcos + cristales
305,Harper HA1008,43.900,25% marcos + cristales
306,Harper HA1126,54.900,25% marcos + cristales
307,Prada  0PR54TV,250.900,20% marcos + cristales
308,Boss 1444/N,199.900,20% marcos + cristales
309,Kalani KA1038,76.900,25% marcos + cristales
310,Fossil FOS7146/G,119.900,20% marcos + cristales
311,Kalani KA1003,65.900,25% marcos + cristales
312,Kalani KA1042,76.900,25% marcos + cristales
313,Nike 7130,99.900,20% marcos + cristales
314,Kalani KA1004,65.900,25% marcos + cristales
315,Under Armour UA 5018/G,102.900,20% marcos + cristales
316,Harper HA1057,43.900,25% marcos + cristales
317,Prada  0PR22ZV,290.900,20% marcos + cristales
318,Arnette 0AN7169,64.900,20% marcos + cristales
319,Harper HA1017,54.900,25% marcos + cristales
320,Kalani KA1013,65.900,25% marcos + cristales
321,THilfigr TH 1442,148.900,20% marcos + cristales
322,Giacomo GI1015,76.900,25% marcos + cristales
323,Nike 7400,99.900,20% marcos + cristales
324,Harper HA1050,43.900,25% marcos + cristales
325,Harper HA1068,43.900,25% marcos + cristales
326,Persol 0PO3218V,198.900,20% marcos + cristales
327,Kalani KA1014,65.900,25% marcos + cristales
328,Karun Cochamo Black,94.900,20% marcos + cristales
329,Giacomo GI1009,76.900,25% marcos + cristales
330,Harper HA1079,43.900,25% marcos + cristales
331,Prada  0PR58ZV,270.900,20% marcos + cristales
332,Cat Resaw,99.900,20% marcos + cristales
333,Harper HA1056,43.900,25% marcos + cristales
334,Unoffic UNOM0109,0,Marcos Gratis
335,Julius JUAM02,89.900,25% marcos + cristales
336,Harper HA1122,54.900,25% marcos + cristales
337,Miraflex 0MF4005,49.900,20% marcos + cristales
338,HugoBoss BOSS,219.900,20% marcos + cristales
339,Fossil FOS 6076,91.900,20% marcos + cristales
340,Kalani KA1007,65.900,25% marcos + cristales
341,Nike 7129,99.900,20% marcos + cristales
342,Fossil FOS7148,104.900,20% marcos + cristales
343,Kalani KA1008,65.900,25% marcos + cristales
344,Giacomo GI1009,76.900,25% marcos + cristales
345,Kalani KA1014,65.900,25% marcos + cristales
346,Kalani KA1012,65.900,25% marcos + cristales
347,Boss 1449,224.900,20% marcos + cristales
348,Giacomo GI1012,76.900,25% marcos + cristales
349,Giacomo GI1015,76.900,25% marcos + cristales
350,Harper HA1006,54.900,25% marcos + cristales
351,Lacoste L2860,99.900,20% marcos + cristales
352,Carrera CARDUC007,126.900,20% marcos + cristales
353,Lacoste L2888,99.900,20% marcos + cristales
354,Giacomo GI1016,76.900,25% marcos + cristales
355,Kalani KA1040,76.900,25% marcos + cristales
356,Hugo HG1246,140.900,20% marcos + cristales
357,Carrera C8853,132.900,20% marcos + cristales
358,Karun KAUF0013,84.900,20% marcos + cristales
359,Fossil FOS 7116/G,95.900,20% marcos + cristales
360,Giacomo GI1002,76.900,25% marcos + cristales
361,Harper HA1063,43.900,25% marcos + cristales
362,Harper HA1005,54.900,25% marcos + cristales
363,DbyD DBOM5047,0,Marcos Gratis
364,Unoffic UNOM0192,0,Marcos Gratis
365,Unoffic UNOM0164,0,Marcos Gratis
366,Miraflex 0MF4002,44.900,20% marcos + cristales
367,Adidas OR5052,99.900,20% marcos + cristales
368,Harper HA1008,43.900,25% marcos + cristales
369,Carrera C262,149.900,20% marcos + cristales
370,Harper HA1002,43.900,25% marcos + cristales
371,Cat CTO3013,99.900,20% marcos + cristales
372,Harper HA1292,43.900,25% marcos + cristales
373,Prada  0PR19ZV,250.900,20% marcos + cristales
374,Prada  0PR16MV,181.900,20% marcos + cristales
375,Persol 0PO2460V,226.900,20% marcos + cristales
376,Kalani KA1001,65.900,25% marcos + cristales
377,Kalani KA1005,65.900,25% marcos + cristales
378,Giacomo GI1016,76.900,25% marcos + cristales
379,Carrera C8881,104.900,20% marcos + cristales
380,Kalani KA1013,65.900,25% marcos + cristales
381,Rayban 0RX7230,166.900,20% marcos + cristales
382,Harper HA1071,43.900,25% marcos + cristales
383,Persol 0PO3092V,189.900,20% marcos + cristales
384,Giacomo GI1003,76.900,25% marcos + cristales
385,Harper HA1073,43.900,25% marcos + cristales
386,Fossil FOS 7148,104.900,20% marcos + cristales
387,Harper HA1114,54.900,25% marcos + cristales
388,Nike 7130,99.900,20% marcos + cristales
389,Kalani KA1043,76.900,25% marcos + cristales
390,CKJeans CKJ492AF,99.900,20% marcos + cristales
391,Persol 0PO3315V,208.900,20% marcos + cristales
392,Harper HA1059,43.900,25% marcos + cristales
393,Giacomo GI1020,76.900,25% marcos + cristales
394,Under Armour UA5035,119.900,20% marcos + cristales
395,Lucca LU1004,32.900,25% marcos + cristales
396,Hugo HG1018,129.900,20% marcos + cristales
397,Kalani KA1059,65.900,25% marcos + cristales
398,Cat CTO3013,99.900,20% marcos + cristales
399,Harper HA1127,54.900,25% marcos + cristales
400,Cat CTO3010,99.900,20% marcos + cristales
