,name,price,discount
135,UnderArm UA 5053,129.900,35% marcos + cristales
136,Arnette 0AN7232,60.900,35% marcos + cristales
137,Giacomo GI1003,76.900,35% marcos + cristales
138,Kalani KA1045,76.900,35% marcos + cristales
139,Giacomo GI1005,76.900,35% marcos + cristales
140,Kalani KA1058,65.900,35% marcos + cristales
141,RayBan 0RX0840V,148.900,35% marcos + cristales
142,Miraflex New baby 3,54.900,35% marcos + cristales
143,Under Armour UA5019,124.900,35% marcos + cristales
144,Kalani KA1058,65.900,35% marcos + cristales
145,Nike 7245,99.900,35% marcos + cristales
146,Kalani KA1044,76.900,35% marcos + cristales
147,Harper HA1009,54.900,35% marcos + cristales
148,Adidas SP5045,94.900,35% marcos + cristales
149,Harper HA1126,54.900,35% marcos + cristales
150,Harper Juvenil HA1304,54.900,0
151,Harper HA1013,43.900,35% marcos + cristales
152,Harper HA1010,43.900,35% marcos + cristales
153,Persol 0PO3329V,268.900,35% marcos + cristales
154,Persol 0PO3318V,198.900,35% marcos + cristales
155,Polaroid PLD D483,76.900,35% marcos + cristales
156,Polaroid PLD D453,73.900,35% marcos + cristales
157,Ray Ban 0RX6466,148.900,35% marcos + cristales
158,Carrera C308,119.900,35% marcos + cristales
159,Persol 0PO3296V,198.900,35% marcos + cristales
160,Prada  0PR14WV,211.900,35% marcos + cristales
161,Boss 1044/IT,183.900,35% marcos + cristales
162,Persol 0PO3007VM,198.900,35% marcos + cristales
163,Harper HA1072,43.900,35% marcos + cristales
164,Lucca LU1002,32.900,35% marcos + cristales
165,Kalani KA1057,65.900,35% marcos + cristales
166,Under Armour UA 5000/G,129.900,35% marcos + cristales
167,Fossil FOS7154/G,129.900,35% marcos + cristales
168,Giacomo GI1010,76.900,35% marcos + cristales
169,Kalani KA1010,65.900,35% marcos + cristales
170,Kalani KA1009,65.900,35% marcos + cristales
171,Oakley 0OX8060,113.900,35% marcos + cristales
172,CKJeans CKJ141AF,99.900,35% marcos + cristales
173,Giacomo GI1006,76.900,35% marcos + cristales
174,Lucca LU1007,32.900,35% marcos + cristales
175,RayBan 0RX5598,148.900,35% marcos + cristales
176,Lucca LU1002,32.900,35% marcos + cristales
177,Under Armour UA 5006/G,134.900,35% marcos + cristales
178,Emporio 0EA3227,131.900,35% marcos + cristales
179,Emporio 0EA3194,131.900,35% marcos + cristales
180,Fossil FOS 6061,84.900,35% marcos + cristales
181,Kalani KA1008,65.900,35% marcos + cristales
182,Harper HA1013,54.900,35% marcos + cristales
183,Miraflex 0MF4001,44.900,35% marcos + cristales
184,Cat Hex,99.900,35% marcos + cristales
185,Lacoste L2275E,99.900,35% marcos + cristales
186,Lucca LU1008,32.900,35% marcos + cristales
187,Kalani KA1056,65.900,35% marcos + cristales
188,Adidas SP5048,94.900,35% marcos + cristales
189,Gucci GG1159O,300.000,35% marcos + cristales
190,Harper HA1054,43.900,35% marcos + cristales
191,Harper HA1075,43.900,35% marcos + cristales
192,Giacomo GI1008,76.900,35% marcos + cristales
193,Kalani KA1038,76.900,35% marcos + cristales
194,Ray Ban Kids 0RY1598,68.900,35% marcos + cristales
195,Fossil FOS 7014,95.900,35% marcos + cristales
196,Miraflex 0MF4001,44.900,35% marcos + cristales
197,Harper HA1061,43.900,35% marcos + cristales
198,Kalani KA1059,65.900,35% marcos + cristales
199,Harper HA1004,54.900,35% marcos + cristales
200,Giacomo GI1020,76.900,35% marcos + cristales
201,Lucca LU1006,32.900,0
202,Miraflex 0MF4005,49.900,35% marcos + cristales
203,Harper HA1004,43.900,35% marcos + cristales
204,Ray Ban Kids 0RY1549,83.900,35% marcos + cristales
205,Harper HA1005,43.900,35% marcos + cristales
206,Polaroid PLD D462,76.900,35% marcos + cristales
207,Polaroid PLD482,76.900,35% marcos + cristales
208,RayBan 0RX7046,117.900,35% marcos + cristales
209,Carrera CARRERA 175 086 55/17,130.900,35% marcos + cristales
210,Carrera CA1119,112.900,35% marcos + cristales
211,Prada  0PR16MV,181.900,35% marcos + cristales
212,Prada  0PR15YV,270.900,35% marcos + cristales
213,Miraflex New baby 4,59.900,35% marcos + cristales
214,THilfigr TH 1594 ,149.900,35% marcos + cristales
215,Kalani KA1039,76.900,35% marcos + cristales
216,Fossil FOS7148,104.900,35% marcos + cristales
217,Giacomo GI1006,76.900,35% marcos + cristales
218,RayBan 0RX6497,140.900,35% marcos + cristales
219,THilfigr TH 1636,126.900,35% marcos + cristales
220,Kalani KA1001,65.900,35% marcos + cristales
221,Lacoste L2254,99.900,35% marcos + cristales
222,CAT CAT3002,94.900,35% marcos + cristales
223,Harper HA1078,43.900,35% marcos + cristales
224,Arnette 0AN6135,84.900,35% marcos + cristales
225,Kalani KA1045,76.900,35% marcos + cristales
226,Harper HA1012,54.900,35% marcos + cristales
227,Carrera C8830/V,132.900,35% marcos + cristales
228,Giacomo GI1012,76.900,35% marcos + cristales
229,Hugo HG1199,140.900,35% marcos + cristales
230,Cat Gambrel,99.900,35% marcos + cristales
231,Harper HA1069,43.900,35% marcos + cristales
232,Hugo HG1210,144.900,35% marcos + cristales
233,Fossil FOS 7127,99.900,35% marcos + cristales
234,Lucca LU1003,32.900,35% marcos + cristales
235,Lacoste L2889,99.900,35% marcos + cristales
236,Kalani KA1056,65.900,35% marcos + cristales
237,Harper HA1065,43.900,35% marcos + cristales
238,Lucca LU1015,32.900,35% marcos + cristales
239,Fossil FOS 6016,91.900,35% marcos + cristales
240,Under Armour UA5043,109.900,35% marcos + cristales
241,Arnette 0AN7197,68.900,35% marcos + cristales
242,RayBan 0RX5418,140.900,35% marcos + cristales
243,Unofficial UNOM0068,54.900,35% marcos + cristales
244,Harper HA1128,54.900,35% marcos + cristales
245,Harper HA1009,43.900,35% marcos + cristales
246,Harper HA1008,43.900,35% marcos + cristales
247,Harper HA1126,54.900,35% marcos + cristales
248,Harper HA1001,43.900,35% marcos + cristales
249,Oakley 0OX8058,113.900,35% marcos + cristales
250,Prada  0PR54TV,250.900,35% marcos + cristales
251,Boss 1444/N,199.900,35% marcos + cristales
252,Prada  0PR22ZV,290.900,35% marcos + cristales
253,Prada  0PR58ZV,270.900,35% marcos + cristales
254,Persol 0PO3218V,198.900,35% marcos + cristales
255,Cat Resaw,99.900,35% marcos + cristales
256,Harper HA1056,43.900,35% marcos + cristales
257,Cat Chisel,99.900,35% marcos + cristales
258,Harper HA1018,54.900,35% marcos + cristales
259,Kalani KA1038,76.900,35% marcos + cristales
260,Fossil FOS7146/G,119.900,35% marcos + cristales
261,Kalani KA1003,65.900,35% marcos + cristales
262,Kalani KA1042,76.900,35% marcos + cristales
263,Kalani KA1044,76.900,35% marcos + cristales
264,Hugo HG1209,144.900,35% marcos + cristales
265,Nike 7130,99.900,35% marcos + cristales
266,Kalani KA1004,65.900,35% marcos + cristales
267,Under Armour UA 5018/G,102.900,35% marcos + cristales
268,Harper HA1057,43.900,35% marcos + cristales
269,Arnette 0AN7169,64.900,35% marcos + cristales
270,Harper HA1017,54.900,35% marcos + cristales
271,Kalani KA1013,65.900,35% marcos + cristales
272,THilfigr TH 1442,148.900,35% marcos + cristales
273,Giacomo GI1015,76.900,35% marcos + cristales
274,Nike 7400,99.900,35% marcos + cristales
275,Guess GU2872,150.900,35% marcos + cristales
276,Harper HA1050,43.900,35% marcos + cristales
277,Harper HA1068,43.900,35% marcos + cristales
278,Cat Inlay,99.900,35% marcos + cristales
279,Harper HA1008,54.900,35% marcos + cristales
280,Kalani KA1014,65.900,35% marcos + cristales
281,Karun Cochamo Black,94.900,35% marcos + cristales
282,RayBan Junior 0RY1621,60.900,35% marcos + cristales
283,Giacomo GI1009,76.900,35% marcos + cristales
284,Harper HA1079,43.900,35% marcos + cristales
285,Lucca LU1025,32.900,0
286,Lucca LU1019,32.900,0
287,CKJeans CKJ157AF,99.900,35% marcos + cristales
288,Oakley 0OX8081,122.900,35% marcos + cristales
289,Julius JUAM02,89.900,35% marcos + cristales
290,Harper HA1122,54.900,35% marcos + cristales
291,Oakley 0OX8153,166.900,35% marcos + cristales
292,HugoBoss BOSS,219.900,35% marcos + cristales
293,Carrera C8853,132.900,35% marcos + cristales
294,Carrera  C8863,139.900,35% marcos + cristales
295,Carrera CARDUC007,126.900,35% marcos + cristales
296,Boss 1449,224.900,35% marcos + cristales
297,Karun KAUF0013,84.900,35% marcos + cristales
298,Hugo HG 1201,129.900,35% marcos + cristales
299,Fossil FOS 7116/G,95.900,35% marcos + cristales
300,Giacomo GI1002,76.900,35% marcos + cristales
301,Harper HA1063,43.900,35% marcos + cristales
302,Harper HA1110,54.900,35% marcos + cristales
303,Harper HA1005,54.900,35% marcos + cristales
304,Cat Twinthread,99.900,35% marcos + cristales
305,Oakley 0OX8177,114.900,35% marcos + cristales
306,THilfigr TH1942,149.900,35% marcos + cristales
307,Hugo HG1004,129.900,35% marcos + cristales
308,Fossil FOS 6076,91.900,35% marcos + cristales
309,Kalani KA1007,65.900,35% marcos + cristales
310,Nike 7129,99.900,35% marcos + cristales
311,Polaroid Clip On PLD 6205/CS,114.900,35% marcos + cristales
312,Emporio 0EA1105,131.900,35% marcos + cristales
313,Lucca LU1001,32.900,35% marcos + cristales
314,Kalani KA1008,65.900,35% marcos + cristales
315,Fossil FOS7148,104.900,35% marcos + cristales
316,Giacomo GI1009,76.900,35% marcos + cristales
317,Kalani KA1014,65.900,35% marcos + cristales
318,Kalani KA1012,65.900,35% marcos + cristales
319,Giacomo GI1012,76.900,35% marcos + cristales
320,Giacomo GI1015,76.900,35% marcos + cristales
321,Harper HA1006,54.900,35% marcos + cristales
322,Lacoste L2860,99.900,35% marcos + cristales
323,Adidas OR5014,114.900,35% marcos + cristales
324,Ray Ban 0RX7210,148.900,35% marcos + cristales
325,Lacoste L2888,99.900,35% marcos + cristales
326,Giacomo GI1016,76.900,35% marcos + cristales
327,Kalani KA1041,76.900,35% marcos + cristales
328,RayBan 0RX6494,157.900,35% marcos + cristales
329,Kalani KA1040,76.900,35% marcos + cristales
330,Hugo HG1246,140.900,35% marcos + cristales
331,Kalani KA1007,65.900,35% marcos + cristales
332,RayBan 0RX3717V,148.900,35% marcos + cristales
333,Kalani KA1037,76.900,35% marcos + cristales
334,Kalani KA1002,65.900,35% marcos + cristales
335,Nike 7037,99.900,35% marcos + cristales
336,Kalani KA1057,65.900,0
337,Harper HA1002,43.900,35% marcos + cristales
338,Adidas OR5052,99.900,35% marcos + cristales
339,Harper HA1008,43.900,35% marcos + cristales
340,Harper HA1292,43.900,0
341,Prada  0PR19ZV,250.900,35% marcos + cristales
342,Prada  0PR16MV,181.900,35% marcos + cristales
343,Persol 0PO2460V,226.900,35% marcos + cristales
344,Polaroid D477,85.900,35% marcos + cristales
345,Ray Ban RX7208,166.900,35% marcos + cristales
346,Carrera C8881,104.900,35% marcos + cristales
347,Persol 0PO3092V,189.900,35% marcos + cristales
348,Persol 0PO3315V,208.900,35% marcos + cristales
349,Lucca LU1004,32.900,35% marcos + cristales
350,Hugo HG1018,129.900,35% marcos + cristales
351,Kalani KA1001,65.900,35% marcos + cristales
352,Kalani KA1005,65.900,35% marcos + cristales
353,Giacomo GI1016,76.900,35% marcos + cristales
354,Kalani KA1013,65.900,35% marcos + cristales
355,Rayban 0RX7230,166.900,35% marcos + cristales
356,Harper HA1071,43.900,35% marcos + cristales
357,Harper HA1073,43.900,35% marcos + cristales
358,Giacomo GI1003,76.900,35% marcos + cristales
359,Harper HA1064,43.900,35% marcos + cristales
360,RayBan 0RX7217,126.900,35% marcos + cristales
361,Fossil FOS 7148,104.900,35% marcos + cristales
362,Harper HA1114,54.900,35% marcos + cristales
363,Nike 7130,99.900,35% marcos + cristales
364,Kalani KA1043,76.900,35% marcos + cristales
365,CKJeans CKJ492AF,99.900,35% marcos + cristales
366,Harper HA1059,43.900,35% marcos + cristales
367,Giacomo GI1020,76.900,35% marcos + cristales
368,RayBan 0RX7216,148.900,35% marcos + cristales
369,Nike 7128,99.900,35% marcos + cristales
370,Lucca LU1012,32.900,35% marcos + cristales
371,Harper HA1058,43.900,35% marcos + cristales
372,Under Armour UA5035,119.900,35% marcos + cristales
373,Kalani KA1059,65.900,0
374,Cat CTO3013,99.900,35% marcos + cristales
375,Harper HA1127,54.900,35% marcos + cristales
376,Polaroid Clip On PLD 6183/CS,114.900,0
377,Arnette Montrose AN7224,68.900,0
378,Polaroid Clip On PLD 6183/CS,114.900,0
379,Miraflex 0MF4005,49.900,0
380,Miraflex 0MF4002,44.900,0
381,Polaroid Clip On PLD 6204/CS,114.900,0
382,THilfigr TH 1994,156.900,0
383,Arnette 0AN6138,76.900,0
384,Polaroid Clip On PLD 6184/CS,114.900,0
385,Rayban 0RX0298V,148.900,0
386,Rayban 0RY9078V,60.900,0
387,Hugo HG 1097,118.900,0
388,Prada  0PR14WV,211.900,0
389,Miraflex 0MF4002,44.900,0
390,RayBan 0RX7214,148.900,0
391,Polaroid Clip On PLD 6203/CS,109.900,0
392,Miraflex 0MF4005,49.900,0
393,Polaroid Cip On PLD 6132/CS,114.900,0
394,Ray Ban 0RX5428,148.900,0
395,Miraflex 0MF4002,44.900,0
396,Carrera C262,149.900,0
397,Cat CTO3013,99.900,0
398,Oakley 0OX8178,113.900,0
399,Polaroid Clip On PLD 6203/CS,109.900,0
400,Nike 7037,99.900,0
401,Polaroid Clip On PLD 6136/CS,104.900,0
402,Cat CTO3010,99.900,0
